Step	Loss	GPU Memory (MB)	CPU Usage (%)	Step Time (s)
Total Training Samples: 6961
Unique Samples: 6769
89	6.6876	9900.30	6.60	0.4649
89	5.9734	9900.30	11.70	0.3146
89	6.2650	9900.30	4.90	0.3084
89	6.9141	9900.30	6.80	0.3111
89	6.5117	9900.30	9.80	0.3257
89	7.1626	9900.30	7.30	0.3113
89	7.0592	9900.30	7.20	0.3105
89	6.9362	9900.30	8.80	0.3101
89	6.7420	9900.30	8.80	0.3124
89	7.9823	9900.30	9.20	0.3104
89	6.4622	9900.30	5.20	0.3099
89	6.5693	9900.30	4.80	0.3077
89	6.8220	9900.30	7.00	0.3100
89	7.0947	9900.30	8.40	0.3142
89	5.9721	9900.30	6.40	0.3109
89	7.1248	9900.30	4.80	0.3080
89	6.6135	9900.30	7.40	0.3103
89	6.5610	9900.30	8.30	0.3109
89	6.5798	9900.30	6.60	0.3115
89	6.4305	9900.30	8.50	0.3108
89	6.9639	9900.30	4.80	0.3086
89	6.6580	9900.30	6.10	0.3089
89	6.3196	9900.30	9.10	0.3108
89	7.4963	9900.30	6.30	0.3113
89	6.4347	9900.30	4.80	0.3086
89	7.0335	9900.30	6.10	0.3090
89	6.5916	9900.30	9.50	0.3116
89	7.9795	9900.30	6.50	0.3113
90	6.1058	9900.30	7.90	0.3105
90	6.6657	9900.30	5.10	0.3075
90	6.6831	9900.30	7.30	0.3097
90	6.4720	9900.30	7.60	0.3129
90	6.6829	9900.30	6.60	0.3087
90	6.1370	9900.30	4.90	0.3082
90	6.9377	9900.30	8.40	0.3102
90	6.6790	9900.30	7.10	0.3101
90	7.0870	9900.30	5.60	0.3099
90	7.5761	9900.30	5.20	0.3076
90	6.2243	9900.30	8.10	0.3157
90	7.1356	9900.30	7.30	0.3100
90	6.7882	9900.30	8.40	0.3171
90	6.8576	9900.30	5.40	0.3076
90	6.1360	9900.30	5.30	0.3073
90	6.1606	9900.30	6.10	0.3094
90	6.9907	9900.30	8.30	0.3142
90	6.9241	9900.30	6.10	0.3102
90	6.9546	9900.30	5.20	0.3080
90	6.8420	9900.30	8.90	0.3093
90	6.9387	9900.30	6.10	0.3106
90	7.1453	9900.30	9.70	0.3145
90	6.9038	9900.30	5.00	0.3103
90	6.8117	9900.30	4.80	0.3076
90	6.4075	9900.30	7.40	0.3100
90	6.5690	9900.30	7.90	0.3148
90	7.1948	9900.30	6.10	0.3104
90	6.7595	9900.30	4.90	0.3084
90	6.7378	9900.30	7.80	0.3091
90	7.0777	9900.30	7.80	0.3104
90	6.9296	9900.30	6.30	0.3105
90	7.5273	9900.30	11.10	0.3138
91	6.5591	9900.30	5.60	0.3078
91	6.6223	9900.30	9.20	0.3123
91	6.5076	9900.30	8.70	0.3196
91	6.9428	9900.30	7.80	0.3118
91	6.6233	9900.30	5.00	0.3078
91	6.8630	9900.30	11.00	0.3106
91	6.9637	9900.30	6.30	0.3108
91	6.6496	9900.30	9.70	0.3135
91	6.2503	9900.30	4.80	0.3080
91	6.4173	9900.30	9.20	0.3170
91	6.3945	9900.30	7.30	0.3101
91	6.7225	9900.30	8.90	0.3173
91	6.6181	9900.30	6.70	0.3098
91	6.7079	9900.30	5.20	0.3090
91	6.5894	9900.30	7.90	0.3104
91	7.1242	9900.30	10.20	0.3112
91	8.0307	9900.30	5.80	0.3121
91	6.3338	9900.30	8.10	0.3093
91	6.9738	9900.30	8.60	0.3141
91	6.9020	9900.30	8.50	0.3110
91	6.6540	9900.30	8.30	0.3101
91	7.6004	9900.30	8.90	0.3105
91	6.7033	9900.30	4.80	0.3081
91	7.4920	9900.30	6.40	0.3091
91	6.5767	9900.30	8.30	0.3101
91	7.5122	9900.30	6.50	0.3100
91	6.7280	9900.30	7.00	0.3117
91	6.3379	9900.30	6.00	0.3079
91	6.9739	9900.30	9.50	0.3120
91	6.3111	9900.30	6.30	0.3101
91	7.0063	9900.30	8.30	0.3097
91	6.8385	9900.30	8.10	0.3094
92	6.5387	9900.30	6.70	0.3073
92	6.4092	9900.30	6.50	0.3092
92	6.5942	9900.30	10.60	0.3112
92	6.5193	9900.30	8.50	0.3107
92	6.4968	9900.30	4.90	0.3080
92	5.9825	9900.30	10.80	0.3083
92	6.8520	9900.30	8.70	0.3109
92	6.1278	9900.30	7.60	0.3181
92	6.8417	9900.30	9.20	0.3131
92	6.3900	9900.30	7.70	0.3102
92	7.1115	9900.30	7.30	0.3100
92	6.5699	9900.30	14.80	0.3121
92	6.7001	9900.30	5.90	0.3107
92	6.8469	9900.30	7.40	0.3093
92	7.2354	9900.30	9.30	0.3111
92	7.3089	9900.30	9.20	0.3120
92	6.2798	9900.30	6.10	0.3092
92	7.0037	9900.30	12.30	0.3102
92	6.4817	9900.30	8.20	0.3135
92	6.6800	9900.30	8.20	0.3096
92	6.5848	9900.30	9.40	0.3147
92	6.6357	9900.30	5.90	0.3074
92	6.8481	9900.30	5.70	0.3094
92	7.7899	9900.30	14.80	0.3121
92	7.1660	9900.30	5.90	0.3113
92	6.7574	9900.30	7.80	0.3106
92	6.8783	9900.30	7.00	0.3077
92	7.0530	9900.30	11.50	0.3171
92	7.2741	9900.30	6.20	0.3105
92	7.4248	9900.30	14.10	0.3172
92	7.5672	9900.30	4.90	0.3083
92	6.4327	9900.30	9.60	0.3111
93	6.7077	9900.30	8.60	0.3078
93	6.7873	9900.30	7.30	0.3113
93	6.3153	9900.30	8.40	0.3080
93	6.7158	9900.30	7.10	0.3085
93	6.2605	9900.30	11.20	0.3125
93	6.5617	9900.30	7.10	0.3107
93	6.8752	9900.30	9.90	0.3116
93	6.5992	9900.30	5.50	0.3075
93	6.1472	9900.30	10.90	0.3103
93	6.2568	9900.30	9.40	0.3153
93	7.4061	9900.30	6.90	0.3112
93	7.8295	9900.30	8.00	0.3101
93	6.8845	9900.30	10.30	0.3111
93	6.7066	9900.30	11.80	0.3125
93	6.7715	9900.30	7.70	0.3089
93	6.5481	9900.30	5.10	0.3084
93	6.5941	9900.30	9.80	0.3140
93	6.6666	9900.30	7.40	0.3094
93	6.5616	9900.30	10.90	0.3161
93	6.5725	9900.30	8.50	0.3082
93	6.3681	9900.30	8.20	0.3101
93	6.8541	9900.30	8.80	0.3091
93	6.7033	9900.30	9.50	0.3126
93	6.5123	9900.30	5.60	0.3085
93	6.9846	9900.30	7.70	0.3086
93	7.0423	9900.30	9.00	0.3081
93	6.8495	9900.30	11.90	0.3116
93	6.6142	9900.30	6.30	0.3103
93	6.8527	9900.30	9.00	0.3115
93	6.5113	9900.30	5.40	0.3069
93	6.7226	9900.30	6.60	0.3089
93	6.4635	9900.30	10.30	0.3104
94	7.2294	9900.30	10.70	0.3121
94	6.9818	9900.30	5.10	0.3103
94	6.2971	9900.30	9.20	0.3109
94	6.2905	9900.30	8.30	0.3150
94	6.2262	9900.30	9.80	0.3130
94	6.4483	9900.30	7.50	0.3136
94	7.5991	9900.30	11.30	0.3115
94	6.8020	9900.30	6.50	0.3090
94	6.9228	9900.30	9.30	0.3134
94	6.9660	9900.30	9.50	0.3120
94	6.6271	9900.30	5.60	0.3102
94	6.2398	9900.30	9.90	0.3084
94	6.6394	9900.30	8.80	0.3149
94	7.2243	9900.30	9.60	0.3107
94	6.9428	9900.30	8.10	0.3131
94	6.5968	9900.30	6.90	0.3101
94	6.3612	9900.30	7.70	0.3095
94	6.4246	9900.30	10.30	0.3114
94	6.4446	9900.30	12.00	0.3122
94	6.8341	9900.30	5.90	0.3096
94	7.0580	9900.30	9.20	0.3096
94	6.7658	9900.30	9.80	0.3159
94	6.7666	9900.30	7.10	0.3099
94	7.0873	9900.30	9.50	0.3082
94	7.1669	9900.30	7.80	0.3088
94	6.6333	9900.30	6.80	0.3123
94	6.7048	9900.30	9.80	0.3099
94	7.1128	9900.30	8.40	0.3135
94	7.2178	9900.30	5.90	0.3090
94	7.1432	9900.30	14.00	0.3113
94	6.4402	9900.30	7.40	0.3144
94	6.4933	9900.30	9.90	0.3116
95	6.5719	9900.30	5.70	0.3064
95	7.2100	9900.30	10.90	0.3110
95	7.8186	9900.30	7.70	0.3108
95	6.4700	9900.30	13.50	0.3125
95	7.0205	9900.30	5.30	0.3119
95	6.8141	9900.30	7.20	0.3071
95	6.7654	9900.30	6.80	0.3124
95	6.5715	9900.30	8.80	0.3134
95	6.4126	9900.30	8.80	0.3109
95	6.6614	9900.30	8.70	0.3101
95	6.6854	9900.30	8.20	0.3151
95	6.3700	9900.30	10.90	0.3122
95	6.4968	9900.30	8.70	0.3136
95	6.9869	9900.30	6.80	0.3098
95	6.3749	9900.30	11.20	0.3083
95	6.7857	9900.30	7.90	0.3127
95	6.4692	9900.30	9.30	0.3114
95	6.5249	9900.30	8.00	0.3114
95	7.4502	9900.30	5.40	0.3075
95	7.5186	9900.30	10.80	0.3086
95	6.6365	9900.30	8.80	0.3103
95	6.3790	9900.30	6.50	0.3090
95	6.5329	9900.30	5.60	0.3079
95	6.1969	9900.30	10.70	0.3123
95	6.3105	9900.30	7.30	0.3105
95	7.1411	9900.30	14.50	0.3112
95	7.1701	9900.30	6.80	0.3102
95	6.3976	9900.30	7.60	0.3099
95	6.9881	9900.30	8.00	0.3093
95	6.3765	9900.30	10.50	0.3164
95	6.7012	9900.30	6.90	0.3096
95	6.2661	9900.30	10.70	0.3108
96	7.0092	9900.30	8.40	0.3127
96	6.4502	9900.30	7.30	0.3097
96	6.3731	9900.30	8.80	0.3166
96	8.0982	9900.30	5.80	0.3084
96	6.7243	9900.30	8.20	0.3100
96	7.0619	9900.30	10.50	0.3104
96	6.3525	9900.30	11.30	0.3121
96	7.3472	9900.30	6.00	0.3104
96	6.7579	9900.30	6.70	0.3091
96	6.4133	9900.30	10.70	0.3152
96	6.7312	9900.30	7.50	0.3112
96	6.3430	9900.30	10.80	0.3146
96	6.1757	9900.30	9.60	0.3099
96	7.2601	9900.30	6.80	0.3095
96	7.2160	9900.30	9.50	0.3100
96	6.6153	9900.30	7.10	0.3113
96	6.7136	9900.30	5.10	0.3080
96	6.6155	9900.30	6.30	0.3088
96	7.1261	9900.30	15.80	0.3150
96	6.2554	9900.30	6.40	0.3105
96	6.4239	9900.30	9.80	0.3170
96	6.7602	9900.30	6.60	0.3077
96	6.4029	9900.30	9.90	0.3130
96	6.4651	9900.30	7.80	0.3110
96	6.9258	9900.30	13.60	0.3128
96	6.6234	9900.30	5.10	0.3078
96	6.4403	9900.30	9.80	0.3102
96	6.4004	9900.30	7.50	0.3112
96	6.8905	9900.30	6.80	0.3101
96	7.6709	9900.30	7.50	0.3092
96	6.7725	9900.30	13.40	0.3120
96	6.2419	9900.30	9.30	0.3119
97	7.2634	9900.30	8.20	0.3098
97	6.3953	9900.30	8.50	0.3083
97	6.7874	9900.30	7.00	0.3092
97	6.5400	9900.30	9.60	0.3154
97	6.0192	9900.30	10.70	0.3119
97	7.6261	9900.30	7.60	0.3097
97	6.3025	9900.30	8.60	0.3093
97	7.0650	9900.30	7.90	0.3107
97	6.4398	9900.30	8.90	0.3097
97	6.5969	9900.30	5.20	0.3100
97	6.5553	9900.30	9.70	0.3087
97	7.0441	9900.30	7.90	0.3103
97	6.0423	9900.30	6.90	0.3109
97	5.9002	9900.30	11.80	0.3125
97	6.3949	9900.30	5.80	0.3097
97	7.5634	9900.30	11.40	0.3099
97	6.7053	9900.30	9.20	0.3139
97	6.1519	9900.30	9.40	0.3123
97	6.3574	9900.30	8.60	0.3142
97	6.3121	9900.30	7.10	0.3106
97	6.5005	9900.30	6.40	0.3094
97	6.3848	9900.30	13.30	0.3104
97	6.9002	9900.30	6.80	0.3116
97	6.4214	9900.30	4.80	0.3078
97	7.4580	9900.30	9.90	0.3092
97	6.2702	9900.30	9.40	0.3129
97	6.5538	9900.30	8.90	0.3129
97	6.7611	9900.30	9.00	0.3088
97	6.4145	9900.30	7.30	0.3146
97	6.1259	9900.30	10.00	0.3117
97	7.3380	9900.30	8.40	0.3153
97	6.1173	9900.30	8.20	0.3090
98	6.3388	9900.30	8.70	0.3078
98	6.0421	9900.30	9.50	0.3103
98	6.8052	9900.30	10.10	0.3116
98	6.1726	9900.30	7.10	0.3106
98	6.5517	9900.30	5.90	0.3082
98	6.8754	9900.30	7.90	0.3189
98	7.1368	9900.30	14.30	0.3132
98	6.4331	9900.30	7.90	0.3150
98	6.3720	9900.30	7.00	0.3104
98	5.9936	9900.30	8.00	0.3091
98	6.8410	9900.30	8.60	0.3136
98	6.3774	9900.30	8.80	0.3118
98	6.5058	9900.30	12.70	0.3124
98	6.3205	9900.30	5.30	0.3073
98	6.5147	9900.30	10.80	0.3147
98	6.4439	9900.30	7.80	0.3106
98	6.5982	9900.30	8.90	0.3098
98	6.8517	9900.30	4.90	0.3089
98	6.5014	9900.30	10.70	0.3083
98	7.0032	9900.30	6.80	0.3097
98	6.0001	9900.30	10.40	0.3171
98	6.9216	9900.30	6.60	0.3098
98	6.8149	9900.30	8.00	0.3109
98	6.3339	9900.30	11.40	0.3134
98	6.8093	9900.30	11.30	0.3137
98	6.7284	9900.30	8.30	0.3090
98	6.3638	9900.30	9.10	0.3117
98	7.1627	9900.30	6.50	0.3079
98	7.1884	9900.30	8.70	0.3128
98	6.0183	9900.30	11.70	0.3138
98	6.1197	9900.30	6.60	0.3083
98	6.4130	9900.30	5.20	0.3083
99	7.2012	9900.30	10.20	0.3102
99	7.5515	9900.30	6.90	0.3119
99	7.3715	9900.30	7.80	0.3117
99	6.0948	9900.30	10.00	0.3083
99	6.6710	9900.30	10.40	0.3181
99	6.5990	9900.30	7.50	0.3098
99	6.4056	9900.30	10.40	0.3137
99	7.0288	9900.30	5.90	0.3086
99	6.9813	9900.30	11.30	0.3110
99	7.0737	9900.30	7.50	0.3104
99	7.1723	9900.30	10.70	0.3158
99	6.6136	9900.30	6.80	0.3101
99	6.2390	9900.30	5.30	0.3089
99	6.2646	9900.30	8.70	0.3104
99	6.6949	9900.30	10.30	0.3125
99	7.2180	9900.30	9.40	0.3114
99	6.0244	9900.30	7.90	0.3129
99	6.6720	9900.30	7.20	0.3087
99	6.2603	9900.30	9.10	0.3127
99	6.7445	9900.30	12.30	0.3140
99	7.0355	9900.30	9.20	0.3120
99	6.2636	9900.30	5.60	0.3079
99	6.6582	9900.30	11.90	0.3126
99	6.2138	9900.30	7.60	0.3113
99	6.5682	9900.30	11.30	0.3121
99	6.5794	9900.30	8.60	0.3105
99	6.3674	9900.30	7.40	0.3084
99	6.3950	9900.30	6.50	0.3103
99	7.3447	9900.30	10.40	0.3162
99	7.5773	9900.30	5.20	0.3090
99	6.5801	9900.30	8.60	0.3106
99	6.3176	9900.30	11.10	0.3179
100	6.3253	9900.30	7.40	0.3095
100	6.8796	9900.30	11.40	0.3106
100	6.2960	9900.30	9.60	0.3118
100	6.3633	9900.30	4.80	0.3095
100	6.1290	9900.30	8.80	0.3103
100	5.6731	9900.30	10.10	0.3087
100	6.8952	9900.30	6.90	0.3106
100	6.8422	9900.30	9.10	0.3107
100	6.4921	9900.30	6.60	0.3082
100	5.6975	9900.30	9.30	0.3149
100	6.6985	9900.30	8.10	0.3116
100	6.7983	9900.30	6.10	0.3095
100	7.5693	9900.30	9.90	0.3134
100	6.4618	9900.30	9.70	0.3091
100	6.8869	9900.30	9.50	0.3126
100	6.6517	9900.30	8.80	0.3098
100	6.3140	9900.30	9.70	0.3136
100	6.6418	9900.30	5.50	0.3091
100	6.2259	9900.30	11.40	0.3108
100	6.6262	9900.30	8.50	0.3132
100	7.0322	9900.30	5.20	0.3073
100	6.2520	9900.30	6.10	0.3073
100	6.6426	9900.30	5.40	0.3073
100	6.6735	9900.30	5.20	0.3065
100	6.6510	9900.30	11.20	0.3085
100	6.2774	9900.30	5.50	0.3061
100	6.3313	9900.30	7.60	0.3210
100	6.0024	9900.30	5.90	0.3065
100	6.6873	9900.30	7.10	0.3081
100	6.7449	9900.30	7.70	0.3062
100	6.5071	9900.30	9.10	0.3078
100	7.3701	9900.30	5.00	0.3064
101	6.4715	9900.30	8.10	0.3069
101	6.4821	9900.30	5.20	0.3071
101	6.4586	9900.30	5.40	0.3063
101	7.3176	9900.30	8.70	0.3059
101	6.2519	9900.30	6.00	0.3072
101	7.0839	9900.30	5.50	0.3059
101	6.8630	9900.30	8.30	0.3079
101	6.5676	9900.30	5.10	0.3063
101	7.6172	9900.30	8.40	0.3071
101	5.7320	9900.30	8.20	0.3078
101	6.3430	9900.30	5.00	0.3067
101	7.1654	9900.30	8.00	0.3082
101	6.4004	9900.30	5.40	0.3066
101	6.1066	9900.30	7.00	0.3086
101	6.7192	9900.30	8.50	0.3069
101	6.8433	9900.30	8.00	0.3076
101	6.3295	9900.30	5.30	0.3066
101	7.3568	9900.30	6.10	0.3062
101	5.8950	9900.30	5.20	0.3063
101	6.1672	9900.30	5.90	0.3072
101	6.6488	9900.30	8.80	0.3075
101	6.4625	9900.30	4.80	0.3060
101	6.6390	9900.30	7.80	0.3100
101	6.4267	9900.30	5.90	0.3082
101	6.0786	9900.30	7.20	0.3097
101	6.5097	9900.30	8.80	0.3080
101	6.8646	9900.30	7.50	0.3094
101	6.6259	9900.30	5.20	0.3071
101	7.3294	9900.30	6.60	0.3091
101	6.2549	9900.30	7.20	0.3081
101	6.5026	9900.30	5.20	0.3096
101	6.3711	9900.30	10.80	0.3076
102	6.3951	9900.30	5.70	0.3064
102	7.5054	9900.30	5.10	0.3069
102	6.4261	9900.30	6.30	0.3077
102	6.6625	9900.30	5.40	0.3067
102	6.5860	9900.30	5.50	0.3074
102	6.6302	9900.30	10.60	0.3090
102	6.8937	9900.30	6.50	0.3080
102	6.2672	9900.30	7.10	0.3092
102	6.5564	9900.30	6.00	0.3081
102	6.5714	9900.30	7.60	0.3089
102	6.9477	9900.30	5.10	0.3079
102	6.5708	9900.30	9.70	0.3080
102	5.9501	9900.30	6.90	0.3085
102	6.5797	9900.30	5.10	0.3075
102	6.6622	9900.30	8.30	0.3085
102	6.2359	9900.30	5.30	0.3077
102	7.1831	9900.30	4.90	0.3085
102	7.4795	9900.30	9.90	0.3086
102	6.2280	9900.30	5.20	0.3079
102	6.6641	9900.30	7.10	0.3089
102	6.7699	9900.30	6.00	0.3083
102	5.9380	9900.30	7.10	0.3092
102	6.4440	9900.30	4.90	0.3071
102	8.1639	9900.30	11.80	0.3082
102	7.3534	9900.30	4.90	0.3074
102	6.2965	9900.30	8.20	0.3075
102	6.4357	9900.30	6.10	0.3069
102	7.1393	9900.30	5.20	0.3164
102	6.5673	9900.30	8.30	0.3064
102	6.3205	9900.30	6.00	0.3073
102	6.8139	9900.30	7.60	0.3081
102	7.3006	9900.30	5.50	0.3065
103	6.6956	9900.30	8.20	0.3058
103	6.5752	9900.30	5.30	0.3069
103	6.6552	9900.30	8.40	0.3082
103	6.2857	9900.30	8.90	0.3086
103	6.2971	9900.30	5.00	0.3121
103	6.6108	9900.30	8.10	0.3107
103	6.8542	9900.30	6.00	0.3111
103	6.4389	9900.30	6.60	0.3091
103	6.2471	9900.30	11.50	0.3093
103	6.1579	9900.30	6.00	0.3099
103	6.3467	9900.30	4.90	0.3075
103	6.2893	9900.30	5.80	0.3074
103	6.3973	9900.30	8.00	0.3103
103	8.1541	9900.30	5.20	0.3075
103	6.6345	9900.30	10.30	0.3107
103	6.2487	9900.30	6.40	0.3071
103	6.7214	9900.30	6.80	0.3098
103	6.6867	9900.30	6.20	0.3079
103	6.7919	9900.30	7.40	0.3088
103	6.3126	9900.30	5.00	0.3078
103	6.8543	9900.30	10.70	0.3095
103	6.5818	9900.30	5.50	0.3083
103	6.6342	9900.30	5.10	0.3083
103	6.1002	9900.30	5.90	0.3078
103	6.4103	9900.30	5.30	0.3087
103	6.1599	9900.30	4.90	0.3085
103	6.0636	9900.30	11.20	0.3143
103	7.2843	9900.30	5.40	0.3079
103	7.0809	9900.30	7.20	0.3102
103	6.1311	9900.30	6.40	0.3087
103	6.3452	9900.30	7.30	0.3178
103	6.3599	9900.30	4.80	0.3092
104	7.1987	9900.30	11.60	0.3116
104	6.1559	9900.30	5.40	0.3075
104	6.5977	9900.30	7.70	0.3087
104	6.3948	9900.30	6.00	0.3070
104	6.3478	9900.30	5.10	0.3077
104	6.6925	9900.30	4.80	0.3076
104	5.8998	9900.30	9.30	0.3079
104	6.4508	9900.30	6.00	0.3102
104	6.1275	9900.30	8.60	0.3135
104	8.0294	9900.30	7.40	0.3106
104	7.7653	9900.30	5.80	0.3080
104	6.4994	9900.30	9.30	0.3142
104	7.6603	9900.30	10.80	0.3103
104	6.0234	9900.30	8.80	0.3157
104	6.5504	9900.30	5.80	0.3077
104	6.6713	9900.30	5.50	0.3071
104	6.7271	9900.30	7.00	0.3093
104	7.6409	9900.30	11.70	0.3130
104	6.7295	9900.30	8.10	0.3118
104	6.5778	9900.30	5.10	0.3084
104	7.9100	9900.30	7.40	0.3085
104	6.2917	9900.30	9.40	0.3134
104	7.1437	9900.30	6.50	0.3101
104	6.3174	9900.30	12.60	0.3144
104	6.1215	9900.30	5.40	0.3084
104	7.0343	9900.30	7.20	0.3090
104	6.6804	9900.30	9.60	0.3102
104	7.2948	9900.30	6.70	0.3113
104	6.6951	9900.30	8.30	0.3080
104	5.9080	9900.30	8.40	0.3090
104	6.2830	9900.30	9.20	0.3118
104	6.2265	9900.30	7.60	0.3105
105	6.9492	9900.30	7.50	0.3089
105	7.2701	9900.30	6.20	0.3080
105	6.3863	9900.30	11.60	0.3099
105	6.3530	9900.30	7.90	0.3127
105	5.6775	9900.30	6.40	0.3106
105	6.8742	9900.30	7.30	0.3088
105	7.1546	9900.30	8.60	0.3096
105	6.2907	9900.30	9.90	0.3114
105	6.8657	9900.30	9.10	0.3084
105	6.2742	9900.30	7.30	0.3090
105	7.1370	9900.30	6.20	0.3115
105	7.5663	9900.30	9.90	0.3104
105	6.7041	9900.30	6.40	0.3109
105	6.7242	9900.30	5.60	0.3077
105	7.3616	9900.30	11.00	0.3102
105	6.0538	9900.30	8.20	0.3146
105	6.9989	9900.30	6.50	0.3098
105	6.7240	9900.30	6.60	0.3082
105	7.3889	9900.30	8.50	0.3134
105	6.4193	9900.30	7.20	0.3106
105	6.7760	9900.30	12.00	0.3121
105	6.4364	9900.30	5.80	0.3081
105	6.9101	9900.30	6.30	0.3079
105	6.8829	9900.30	7.70	0.3105
105	6.3434	9900.30	9.10	0.3109
105	6.0688	9900.30	5.30	0.3097
105	7.0768	9900.30	10.30	0.3084
105	6.3648	9900.30	8.90	0.3139
105	6.1175	9900.30	7.40	0.3096
105	6.8863	9900.30	9.30	0.3142
105	6.9812	9900.30	5.20	0.3077
105	7.5678	9900.30	5.90	0.3093
106	5.9468	9900.30	12.40	0.3087
106	6.6097	9900.30	6.10	0.3111
106	6.9273	9900.30	6.00	0.3088
106	5.7942	9900.30	8.70	0.3095
106	6.2250	9900.30	7.30	0.3114
106	6.4389	9900.30	8.30	0.3100
106	6.2359	9900.30	10.60	0.3108
106	6.1868	9900.30	4.90	0.3087
106	6.4173	9900.30	7.40	0.3119
106	6.3974	9900.30	9.20	0.3130
106	6.9155	9900.30	6.70	0.3100
106	6.4976	9900.30	8.50	0.3085
106	6.1081	9900.30	10.00	0.3108
106	6.0449	9900.30	6.70	0.3110
106	6.9622	9900.30	6.70	0.3093
106	7.1124	9900.30	5.20	0.3082
106	6.4265	9900.30	8.20	0.3141
106	6.8796	9900.30	10.70	0.3101
106	5.9121	9900.30	9.30	0.3129
106	6.1057	9900.30	5.70	0.3082
106	7.6379	9900.30	6.70	0.3077
106	6.6042	9900.30	7.40	0.3102
106	6.3619	9900.30	8.30	0.3095
106	6.6296	9900.30	11.40	0.3106
106	6.1412	9900.30	5.00	0.3081
106	6.3679	9900.30	9.50	0.3094
106	7.6445	9900.30	7.10	0.3103
106	6.1804	9900.30	9.10	0.3110
106	6.4553	9900.30	9.60	0.3106
106	6.4766	9900.30	6.50	0.3096
106	6.5864	9900.30	7.80	0.3098
106	6.4325	9900.30	9.60	0.3135
107	6.1636	9900.30	6.20	0.3076
107	6.9237	9900.30	5.60	0.3076
107	6.4585	9900.30	13.00	0.3131
107	6.1379	9900.30	7.10	0.3111
107	6.0428	9900.30	8.80	0.3107
107	6.2489	9900.30	6.10	0.3084
107	6.8455	9900.30	6.40	0.3083
107	6.5130	9900.30	10.20	0.3097
107	6.8590	9900.30	9.90	0.3146
107	6.5489	9900.30	5.40	0.3095
107	6.3576	9900.30	6.00	0.3082
107	5.8497	9900.30	9.00	0.3092
107	6.7581	9900.30	7.70	0.3149
107	6.5029	9900.30	9.50	0.3083
107	6.6740	9900.30	5.90	0.3083
107	7.5253	9900.30	8.60	0.3120
107	6.3093	9900.30	7.20	0.3186
107	6.4589	9900.30	8.70	0.3119
107	6.5508	9900.30	5.10	0.3076
107	6.5181	9900.30	10.40	0.3099
107	6.7914	9900.30	9.00	0.3141
107	6.5904	9900.30	7.20	0.3097
107	7.3742	9900.30	6.10	0.3078
107	6.3316	9900.30	8.60	0.3093
107	6.5642	9900.30	7.20	0.3112
107	7.6326	9900.30	12.80	0.3102
107	6.3738	9900.30	5.90	0.3095
107	6.4841	9900.30	6.00	0.3085
107	6.5907	9900.30	8.30	0.3097
107	7.0290	9900.30	8.30	0.3144
107	7.2387	9900.30	9.40	0.3104
107	6.2627	9900.30	6.00	0.3076
108	6.2330	9900.30	8.10	0.3118
108	6.5660	9900.30	8.30	0.3105
108	6.6040	9900.30	8.30	0.3140
108	7.0334	9900.30	5.10	0.3084
108	6.9076	9900.30	10.10	0.3088
108	6.5388	9900.30	6.60	0.3112
108	6.4363	9900.30	9.50	0.3132
108	7.2180	9900.30	6.20	0.3127
108	6.5676	9900.30	6.70	0.3081
108	6.5836	9900.30	10.90	0.3136
108	5.7813	9900.30	10.60	0.3134
108	6.3242	9900.30	7.50	0.3151
108	6.5162	9900.30	8.70	0.3098
108	6.1770	9900.30	7.30	0.3081
108	6.9524	9900.30	6.60	0.3114
108	6.1709	9900.30	14.50	0.3183
108	6.5429	9900.30	5.90	0.3083
108	6.4220	9900.30	7.40	0.3120
108	6.7487	9900.30	9.10	0.3111
108	6.5863	9900.30	7.50	0.3106
108	6.4954	9900.30	6.50	0.3087
108	7.5398	9900.30	8.60	0.3085
108	7.0996	9900.30	9.70	0.3128
108	6.4225	9900.30	6.30	0.3098
108	7.5389	9900.30	8.60	0.3144
108	6.2928	9900.30	6.00	0.3077
108	6.0881	9900.30	6.20	0.3100
108	6.9866	9900.30	12.00	0.3095
108	6.4086	9900.30	8.30	0.3109
108	6.7448	9900.30	5.30	0.3082
108	6.4872	9900.30	7.40	0.3083
108	6.0141	9900.30	8.80	0.3142
109	6.5407	9900.30	7.20	0.3084
109	6.1324	9900.30	12.70	0.3147
109	7.4510	9900.30	5.60	0.3085
109	6.3322	9900.30	6.00	0.3092
109	6.5299	9900.30	10.40	0.3104
109	6.4857	9900.30	7.30	0.3113
109	6.8283	9900.30	8.60	0.3085
109	7.5034	9900.30	7.60	0.3082
109	6.5740	9900.30	8.30	0.3146
109	6.1788	9900.30	8.10	0.3094
109	6.1987	9900.30	8.30	0.3152
109	6.2057	9900.30	5.50	0.3081
109	6.7820	9900.30	9.60	0.3104
109	6.7853	9900.30	10.20	0.3094
109	6.3435	9900.30	6.90	0.3115
109	7.3540	9900.30	6.60	0.3092
109	7.1434	9900.30	6.50	0.3090
109	6.8525	9900.30	9.60	0.3114
109	6.7518	9900.30	10.40	0.3107
109	6.3755	9900.30	5.60	0.3111
109	6.9080	9900.30	8.80	0.3171
109	6.2027	9900.30	8.90	0.3094
109	6.1927	9900.30	7.70	0.3128
109	6.6204	9900.30	8.50	0.3083
109	7.1011	9900.30	7.50	0.3117
109	7.3848	9900.30	6.20	0.3101
109	6.1642	9900.30	9.30	0.3129
